SCRIP_CD,Scrip_Name,Status,GROUP,FACE_VALUE,ISIN_NUMBER,INDUSTRY,scrip_id,Segment,NSURL,Issuer_Name,Mktcap
524687,Basant Agro Tech India Ltd-$,Active,X,1.00,INE473E01021,,BASANTGL,Equity,https://www.bseindia.com/stock-share-price/basant-agro-tech-india-ltd/basantgl/524687/,Basant Agro-Tech (India) Ltd.,111.38
524703,Sandu Pharmaceuticals Ltd,Active,X,10.00,INE751D01014,,SANDUPHQ,Equity,https://www.bseindia.com/stock-share-price/sandu-pharmaceuticals-ltd/sanduphq/524703/,Sandu Pharmaceuticals Ltd.,41.32
524709,NACL Industries Ltd,Active,B,1.00,INE295D01020,,NACLIND,Equity,https://www.bseindia.com/stock-share-price/nacl-industries-ltd/naclind/524709/,NACL Industries Limited,4543.15
524711,Vista Pharmaceuticals Ltd,Active,X,2.00,INE427C01021,,VISTAPH,Equity,https://www.bseindia.com/stock-share-price/vista-pharmaceuticals-ltd/vistaph/524711/,Vista Pharmaceuticals Ltd.,45.61
524715,Sun Pharmaceutical Industries Ltd,Active,A,1.00,INE044A01036,,SUNPHARMA,Equity,https://www.bseindia.com/stock-share-price/sun-pharmaceutical-industries-ltd/sunpharma/524715/,Sun Pharmaceutical Industries Ltd.,440783.44
524717,Titan Biotech Ltd,Active,XT,2.00,INE150C01029,,TITANBIO,Equity,https://www.bseindia.com/stock-share-price/titan-biotech-ltd/titanbio/524717/,Titan Bio-Tech Ltd.,1793.64
524731,Jenburkt Pharmaceuticals Ltd,Active,X,10.00,INE354A01013,,JENBURPH,Equity,https://www.bseindia.com/stock-share-price/jenburkt-pharmaceuticals-ltd/jenburph/524731/,Jenburkt Pharmaceuticals Ltd.,503.51
524735,Hikal Ltd,Active,B,2.00,INE475B01022,,HIKAL,Equity,https://www.bseindia.com/stock-share-price/hikal-ltd/hikal/524735/,Hikal Ltd.,2530.75
524742,Caplin Point Laboratories Ltd,Active,A,2.00,INE475E01026,,CAPLIPOINT,Equity,https://www.bseindia.com/stock-share-price/caplin-point-laboratories-ltd/caplipoint/524742/,Caplin Point Laboratories Ltd.,19049.67
524743,Fischer Medical Ventures Ltd,Active,B,1.00,INE771F01041,,FISCHER,Equity,https://www.bseindia.com/stock-share-price/fischer-medical-ventures-ltd/fischer/524743/,FISCHER MEDICAL VENTURES LIMITED,2334.66
524748,Link Pharma Chem Ltd,Active,X,10.00,INE302F01011,,LINKPH,Equity,https://www.bseindia.com/stock-share-price/link-pharma-chem-ltd/linkph/524748/,Link Pharma Chem Ltd.,11.75
524752,Decipher Labs Ltd,Active,X,10.00,INE643N01012,,DECIPHER,Equity,https://www.bseindia.com/stock-share-price/decipher-labs-ltd/decipher/524752/,DECIPHER LABS LIMITED,6.72
524768,Emmessar Biotech & Nutrition Ltd,Active,X,10.00,INE634B01016,,EMMESSA,Equity,https://www.bseindia.com/stock-share-price/emmessar-biotech--nutrition-ltd/emmessa/524768/,Emmessar Biotech & Nutrition Ltd.,12.84
524774,NGL Fine Chem Ltd,Active,B,5.00,INE887E01022,,NGLFINE,Equity,https://www.bseindia.com/stock-share-price/ngl-fine-chem-ltd/nglfine/524774/,NGL Fine Chem Ltd.,1899.22
524790,Everest Organics Ltd,Active,X,10.00,INE334C01029,,EVERESTO,Equity,https://www.bseindia.com/stock-share-price/everest-organics-ltd/everesto/524790/,Everest Organics Ltd.,262.52
524804,Aurobindo Pharma Ltd,Active,A,1.00,INE406A01037,,AUROPHARMA,Equity,https://www.bseindia.com/stock-share-price/aurobindo-pharma-ltd/auropharma/524804/,Aurobindo Pharma Ltd.,86995.37
524808,Phyto Chem India Ltd,Active,X,10.00,INE037C01010,,PHYTO,Equity,https://www.bseindia.com/stock-share-price/phyto-chem-india-ltd/phyto/524808/,Phyto Chem (India) Ltd.,10.05
524816,Natco Pharma Ltd,Active,A,2.00,INE987B01026,,NATCOPHARM,Equity,https://www.bseindia.com/stock-share-price/natco-pharma-ltd/natcopharm/524816/,Natco Pharma Ltd.,15918.39
524818,Dynamic Industries Ltd-$,Active,X,10.00,INE457C01010,,DYNAMIND,Equity,https://www.bseindia.com/stock-share-price/dynamic-industries-ltd/dynamind/524818/,Dynamic Industries Ltd.,32.71
524820,Panama Petrochem Ltd,Active,B,2.00,INE305C01029,,PANAMAPET,Equity,https://www.bseindia.com/stock-share-price/panama-petrochem-ltd/panamapet/524820/,Panama Petrochem Ltd.,2955.11
524824,Bal Pharma Ltd,Active,B,10.00,INE083D01012,,BALPHARMA,Equity,https://www.bseindia.com/stock-share-price/bal-pharma-ltd/balpharma/524824/,Bal Pharma Ltd.,138.65
524828,BDH Industries Ltd,Active,X,10.00,INE278D01018,,BDH,Equity,https://www.bseindia.com/stock-share-price/bdh-industries-ltd/bdh/524828/,BDH Industries Ltd.,252.69
526001,Jauss Polymers Ltd,Active,XT,10.00,INE593O01017,,JAUSPOL,Equity,https://www.bseindia.com/stock-share-price/jauss-polymers-ltd/jauspol/526001/,Jauss Polymers Ltd,10.93
526025,Globus Constructors & Developers Ltd,Active,X,10.00,INE064L01015,,GLOBUSCON,Equity,https://www.bseindia.com/stock-share-price/globus-constructors--developers-ltd/globuscon/526025/,Globus Constructors & Developers Limited,132.00
526027,Cubex Tubings Ltd,Active,B,10.00,INE144D01012,,CUBEXTUB,Equity,https://www.bseindia.com/stock-share-price/cubex-tubings-ltd/cubextub/526027/,Cubex Tubings Ltd,124.86
526043,Polymechplast Machines Ltd,Active,X,10.00,INE809B01014,,POLYCHMP,Equity,https://www.bseindia.com/stock-share-price/polymechplast-machines-ltd/polychmp/526043/,Polymechplast Machines Ltd.,27.97
526071,Stellant Securities (India) Ltd,Active,XT,10.00,INE395F01023,,STELLANT,Equity,https://www.bseindia.com/stock-share-price/stellant-securities-(india)-ltd/stellant/526071/,STELLANT SECURITIES (INDIA) LIMITED,309.32
526073,Galaxy Bearings Ltd,Active,X,10.00,INE020S01012,,GALXBRG,Equity,https://www.bseindia.com/stock-share-price/galaxy-bearings-ltd/galxbrg/526073/,Galaxy Bearings Ltd.,186.33
526075,Rekvina Laboratories Ltd,Active,XT,5.00,INE092O01028,,VINRKLB,Equity,https://www.bseindia.com/stock-share-price/rekvina-laboratories-ltd/vinrklb/526075/,Rekvina Laboratories Ltd,22.57
526081,SC Agrotech Ltd,Active,X,10.00,INE895E01017,,SCAGRO,Equity,https://www.bseindia.com/stock-share-price/sc-agrotech-ltd/scagro/526081/,SC Agrotech Limited,165.29
526095,Ravileela Granites Ltd,Active,XT,10.00,INE427E01027,,RALEGRA,Equity,https://www.bseindia.com/stock-share-price/ravileela-granites-ltd/ralegra/526095/,Ravileela Granites Limited,60.23
526113,Uniroyal Marine Exports Ltd,Active,X,10.00,INE602H01010,,UNRYLMA,Equity,https://www.bseindia.com/stock-share-price/uniroyal-marine-exports-ltd/unrylma/526113/,Uniroyal Marine Exports Ltd.,9.01
526115,Karan Woo Sin Ltd,Active,X,10.00,INE327D01013,,KARANWO,Equity,https://www.bseindia.com/stock-share-price/karan-woo-sin-ltd/karanwo/526115/,Karan Woo-sin ltd.,6.98
526117,Shervani Industrial Syndicate Ltd,Active,X,10.00,INE011D01013,,SHERVANI,Equity,https://www.bseindia.com/stock-share-price/shervani-industrial-syndicate-ltd/shervani/526117/,Shervani Industrial syndicate Ltd,73.30
526125,BN Agrochem Ltd,Active,T,10.00,INE00HZ01011,,BNAGROCHEM,Equity,https://www.bseindia.com/stock-share-price/bn-agrochem-ltd/bnagrochem/526125/,BN AGROCHEM LIMITED,2672.13
526133,Supertex Industries Ltd,Active,X,10.00,INE881B01054,,SUPERTEX,Equity,https://www.bseindia.com/stock-share-price/supertex-industries-ltd/supertex/526133/,Supertex Industries Ltd,6.43
526137,Shetron Ltd,Active,X,10.00,INE278C01010,,SHETR,Equity,https://www.bseindia.com/stock-share-price/shetron-ltd/shetr/526137/,Shetron Ltd.,83.28
526139,Transgene Biotek Ltd,Active,X,10.00,INE773D01018,,TRABI,Equity,https://www.bseindia.com/stock-share-price/transgene-biotek-ltd/trabi/526139/,Transgene Biotek Ltd.,20.78
526143,Mpl Plastics Ltd,Active,X,10.00,INE343A01016,,MPL,Equity,https://www.bseindia.com/stock-share-price/mpl-plastics-ltd/mpl/526143/,MPL Plastics Limited,6.98
526159,Nikhil Adhesives Ltd-$,Active,X,1.00,INE926C01022,,NIKHILAD,Equity,https://www.bseindia.com/stock-share-price/nikhil-adhesives-ltd/nikhilad/526159/,Nikhil Adhesives Ltd.,366.35
526161,Spenta International Ltd,Active,X,10.00,INE175C01018,,SPENTA,Equity,https://www.bseindia.com/stock-share-price/spenta-international-ltd/spenta/526161/,Spenta International Ltd.,29.16
526169,Multibase India Ltd,Active,X,10.00,INE678F01014,,MULTIBASE,Equity,https://www.bseindia.com/stock-share-price/multibase-india-ltd/multibase/526169/,Multibase India Ltd,225.65
526173,Andrew Yule & Company Ltd,Active,B,2.00,INE449C01025,,ANDREWYU,Equity,https://www.bseindia.com/stock-share-price/andrew-yule--company-ltd/andrewyu/526173/,Andrew Yule & Company Ltd,1299.14
526179,Ludlow Jute & Specialities Ltd,Active,XT,10.00,INE983C01015,,LUDLOWJUT,Equity,https://www.bseindia.com/stock-share-price/ludlow-jute--specialities-ltd/ludlowjut/526179/,Ludlow Jute & Specialities Ltd,371.56
526187,Ashram Online.Com Ltd,Active,X,10.00,INE293C01019,,ASHRAM,Equity,https://www.bseindia.com/stock-share-price/ashram-onlinecom-ltd/ashram/526187/,Ashram Online.com Ltd,7.26
526193,Royal Cushion Vinyl Products Ltd-$,Active,X,10.00,INE618A01011,,ROYALCU,Equity,https://www.bseindia.com/stock-share-price/royal-cushion-vinyl-products-ltd/royalcu/526193/,Royal Cushion Vinyl Products Ltd.,54.37
526211,Suraj Industries Ltd,Active,XT,10.00,INE170U01011,,SURJIND,Equity,https://www.bseindia.com/stock-share-price/suraj-industries-ltd/surjind/526211/,Suraj Industries Limited.,278.83
526217,Hitech Corporation Ltd-$,Active,T,10.00,INE120D01012,,HITECHCORP,Equity,https://www.bseindia.com/stock-share-price/hitech-corporation-ltd/hitechcorp/526217/,Hitech Corporation Limited,527.47
526225,Bloom Dekor Ltd-$,Active,XT,10.00,INE253C01013,,BLOOM,Equity,https://www.bseindia.com/stock-share-price/bloom-dekor-ltd/bloom/526225/,Bloom Dekor Ltd.,6.17
526227,Filatex India Ltd-$,Active,B,1.00,INE816B01035,,FILATEX,Equity,https://www.bseindia.com/stock-share-price/filatex-india-ltd/filatex/526227/,Filatex India Ltd.,2436.99
526231,Standard Surfactants Ltd,Active,X,10.00,INE307D01015,,STDSFAC,Equity,https://www.bseindia.com/stock-share-price/standard-surfactants-ltd/stdsfac/526231/,Standard Surfactants Ltd.,40.73
526237,Morgan Ventures Ltd,Active,X,10.00,INE902C01015,,MORGAN,Equity,https://www.bseindia.com/stock-share-price/morgan-ventures-ltd/morgan/526237/,Morgan Ventures Ltd.,48.90
526241,Amrapali Industries Ltd,Active,XT,5.00,INE762C01021,,AMRAPLIN,Equity,https://www.bseindia.com/stock-share-price/amrapali-industries-ltd/amraplin/526241/,Amrapali Industries Ltd,217.52
526247,Premier Explosives Ltd,Active,A,2.00,INE863B01029,,PREMEXPLN,Equity,https://www.bseindia.com/stock-share-price/premier-explosives-ltd/premexpln/526247/,Premier Explosives Ltd.,4166.49
526251,Mid East Portfolio Management Ltd,Active,XT,10.00,INE033E01015,,MIDEASTP,Equity,https://www.bseindia.com/stock-share-price/mid-east-portfolio-management-ltd/mideastp/526251/,Mid East Portfolio Management Ltd.,18.19
526263,Mold-Tek Technologies Ltd,Active,B,2.00,INE835B01035,,MOLDTECH,Equity,https://www.bseindia.com/stock-share-price/mold-tek-technologies-ltd/moldtech/526263/,Mold-Tek Technologies Ltd,389.59
526269,Crestchem Ltd,Active,XT,10.00,INE293N01016,,CRSTCHM,Equity,https://www.bseindia.com/stock-share-price/crestchem-ltd/crstchm/526269/,Crestchem Ltd.,42.83
526299,Mphasis Ltd,Active,A,10.00,INE356A01018,,MPHASIS,Equity,https://www.bseindia.com/stock-share-price/mphasis-ltd/mphasis/526299/,Mphasis Limited,43355.72
526315,Divyashakti Ltd,Active,X,10.00,INE410G01010,,DIVSHKT,Equity,https://www.bseindia.com/stock-share-price/divyashakti-ltd/divshkt/526315/,DIVYASHAKTI LIMITED,50.26
526325,Orient Press Ltd,Active,B,10.00,INE609C01024,,ORIENTLTD,Equity,https://www.bseindia.com/stock-share-price/orient-press-ltd/orientltd/526325/,Orient Press ltd.,70.36
526331,Advance Multitech Ltd,Active,XT,10.00,INE875S01019,,ADVMULT,Equity,https://www.bseindia.com/stock-share-price/advance-multitech-ltd/advmult/526331/,Advance Multitech Ltd.,1.66
526335,Shreyas Intermediates Ltd,Active,X,10.00,INE115F01017,,SHREYASI,Equity,https://www.bseindia.com/stock-share-price/shreyas-intermediates-ltd/shreyasi/526335/,Shreyas Intermediates Ltd.,45.35
526345,Panjon Ltd,Active,X,10.00,INE744D01019,,PANJON,Equity,https://www.bseindia.com/stock-share-price/panjon-ltd/panjon/526345/,Panjon Ltd.,30.67
526349,Craftroot Retail Ltd,Active,Z,10.00,INE218T01010,,CRAFTROOT,Equity,https://www.bseindia.com/stock-share-price/craftroot-retail-ltd/craftroot/526349/,CRAFTROOT RETAIL LIMITED,0.34
526355,Duro Pack Ltd,Active,X,10.00,INE138B01018,,DUROPACK,Equity,https://www.bseindia.com/stock-share-price/duro-pack-ltd/duropack/526355/,Duropack Ltd,31.05
526365,Swarnsarita Jewels India Ltd,Active,X,10.00,INE967A01012,,SWARNSAR,Equity,https://www.bseindia.com/stock-share-price/swarnsarita-jewels-india-ltd/swarnsar/526365/,SWARNSARITA JEWELS INDIA LIMITED,69.50
526367,Ganesh Housing Ltd-$,Active,A,10.00,INE460C01014,,GANESHHOU,Equity,https://www.bseindia.com/stock-share-price/ganesh-housing-ltd/ganeshhou/526367/,GANESH HOUSING LIMITED,6393.71
526371,NMDC Ltd,Active,A,1.00,INE584A01023,,NMDC,Equity,https://www.bseindia.com/stock-share-price/nmdc-ltd/nmdc/526371/,NMDC Ltd,77746.04
526373,Cindrella Hotels Ltd-$,Active,X,10.00,INE908C01012,,CINDHO,Equity,https://www.bseindia.com/stock-share-price/cindrella-hotels-ltd/cindho/526373/,Cindrella Hotels Ltd.,17.50
526381,Patel Integrated Logistics Ltd-$,Active,B,10.00,INE529D01014,,PATINTLOG,Equity,https://www.bseindia.com/stock-share-price/patel-integrated-logistics-ltd/patintlog/526381/,Patel Integrated Logistics Ltd,102.85
526397,Alphageo (India) Ltd-$,Active,B,10.00,INE137C01018,,ALPHAGEO,Equity,https://www.bseindia.com/stock-share-price/alphageo-(india)-ltd/alphageo/526397/,Alphageo (India)Ltd.,133.53
526407,Hampton Sky Realty Ltd,Active,X,1.00,INE299D01022,,HAMPTON,Equity,https://www.bseindia.com/stock-share-price/hampton-sky-realty-ltd/hampton/526407/,HAMPTON SKY REALTY LIMITED,261.05
526409,Kkalpana Industries (India) Ltd,Active,X,2.00,INE301C01028,,KKALPANAIND,Equity,https://www.bseindia.com/stock-share-price/kkalpana-industries-(india)-ltd/kkalpanaind/526409/,Kkalpana Industries (India) Ltd,72.91
526415,OK Play India Ltd,Active,XT,1.00,INE870B01024,,OKPLA,Equity,https://www.bseindia.com/stock-share-price/ok-play-india-ltd/okpla/526415/,OK Play India Ltd.,157.88
526423,Kriti Industries India Ltd-$,Active,T,1.00,INE479D01038,,KRITI,Equity,https://www.bseindia.com/stock-share-price/kriti-industries-india-ltd/kriti/526423/,Kriti Industries (India) Ltd.,385.52
526431,Welterman International Ltd,Active,XT,10.00,INE662D01013,,WELTI,Equity,https://www.bseindia.com/stock-share-price/welterman-international-ltd/welti/526431/,Welterman International Ltd.,11.01
526433,ASM Technologies Ltd,Active,B,10.00,INE867C01010,,ASMTEC,Equity,https://www.bseindia.com/stock-share-price/asm-technologies-ltd/asmtec/526433/,ASM Technologies Ltd.,5668.45
526435,Perfectpac Ltd,Active,X,2.00,INE759I01024,,PERFEPA,Equity,https://www.bseindia.com/stock-share-price/perfectpac-ltd/perfepa/526435/,Perfectpac Limited,48.93
526439,Ambitious Plastomac Company Ltd,Active,X,10.00,INE267C01013,,AMBIT,Equity,https://www.bseindia.com/stock-share-price/ambitious-plastomac-company-ltd/ambit/526439/,Ambitious Plastomac Ltd.,6.68
526441,Vision Cinemas Ltd,Active,XT,1.00,INE515B01025,,VISIONCINE,Equity,https://www.bseindia.com/stock-share-price/vision-cinemas-ltd/visioncine/526441/,Vision Cinemas Limited,7.83
526443,Artificial Electronics Intelligent Material Ltd,Active,X,10.00,INE072B01027,,AEIM,Equity,https://www.bseindia.com/stock-share-price/artificial-electronics-intelligent-material-ltd/aeim/526443/,Artificial Electronics Intelligent Material Limited,294.54
526445,Indrayani Biotech Ltd,Active,XT,10.00,INE007C01021,,INDRANIB,Equity,https://www.bseindia.com/stock-share-price/indrayani-biotech-ltd/indranib/526445/,Indrayani Biotech Ltd.,82.82
526468,Euro Leder Fashion Ltd,Active,X,10.00,INE940E01011,,EUROLED,Equity,https://www.bseindia.com/stock-share-price/euro-leder-fashion-ltd/euroled/526468/,Euro Leder Fashion Ltd.,7.71
526471,Winsome Breweries Ltd,Active,X,10.00,INE391C01011,,WINSOMBR,Equity,https://www.bseindia.com/stock-share-price/winsome-breweries-ltd/winsombr/526471/,Winsome Breweries Ltd.,62.09
526473,Elegant Floriculture & Agrotech India Ltd,Active,X,10.00,INE152E01013,,ELEFLOR,Equity,https://www.bseindia.com/stock-share-price/elegant-floriculture--agrotech-india-ltd/eleflor/526473/,Elegant Floriculture & Agrotech (In,10.32
526479,Sky Industries Ltd-$,Active,X,10.00,INE765B01018,,SKYIND,Equity,https://www.bseindia.com/stock-share-price/sky-industries-ltd/skyind/526479/,Sky Industries Ltd,71.95
526481,Phoenix International Ltd,Active,X,10.00,INE245B01011,,PHOENXINTL,Equity,https://www.bseindia.com/stock-share-price/phoenix-international-ltd/phoenxintl/526481/,Phoenix International Ltd.,47.93
526488,Bhudevi Infra Projects Ltd,Active,XT,10.00,INE432N01010,,BHUDEVI,Equity,https://www.bseindia.com/stock-share-price/bhudevi-infra-projects-ltd/bhudevi/526488/,BHUDEVI INFRA PROJECTS LIMITED,95.73
526490,Pratik Panels Ltd,Active,X,1.00,INE206C01029,,PRATIK,Equity,https://www.bseindia.com/stock-share-price/pratik-panels-ltd/pratik/526490/,Pratik Panels Ltd.,41.53
526492,Rishiroop Ltd,Active,X,10.00,INE582D01013,,RISHIROOP,Equity,https://www.bseindia.com/stock-share-price/rishiroop-ltd/rishiroop/526492/,Rishiroop Limited,84.40
526494,Promact Plastics Ltd,Active,X,10.00,INE818D01011,,PROMACT,Equity,https://www.bseindia.com/stock-share-price/promact-plastics-ltd/promact/526494/,Promact Plastics Limited,6.95
526500,Sterling Green Woods Ltd,Active,X,10.00,INE398F01019,,STRGRENWO,Equity,https://www.bseindia.com/stock-share-price/sterling-green-woods-ltd/strgrenwo/526500/,Sterling Green  Woods  Limited,8.12
526506,Systematix Corporate Services Ltd,Active,T,1.00,INE356B01024,,SYSTMTXC,Equity,https://www.bseindia.com/stock-share-price/systematix-corporate-services-ltd/systmtxc/526506/,Systematix Corporate Services Ltd.,913.85
526508,Shahi Shipping Ltd-$,Active,X,10.00,INE825D01016,,SHAHISHIP,Equity,https://www.bseindia.com/stock-share-price/shahi-shipping-ltd/shahiship/526508/,Shahi Shipping Limited,18.58
526519,Alpine Housing Development Corporation Ltd,Active,X,10.00,INE840D01015,,ALPINEHOU,Equity,https://www.bseindia.com/stock-share-price/alpine-housing-development-corporation-ltd/alpinehou/526519/,Alpine Housing Development Corporat,157.51
526525,Worldwide Aluminium Ltd,Active,X,10.00,INE550D01010,,WWALUM,Equity,https://www.bseindia.com/stock-share-price/worldwide-aluminium-ltd/wwalum/526525/,WORLDWIDE ALUMINIUM LIMITED,6.90
526530,IIRM Holdings India Ltd,Active,X,5.00,INE670C01026,,IIRM,Equity,https://www.bseindia.com/stock-share-price/iirm-holdings-india-ltd/iirm/526530/,IIRM HOLDINGS INDIA LIMITED,856.57
526532,Square Four Projects India Ltd,Active,X,5.00,INE716K01020,,SFPIL,Equity,https://www.bseindia.com/stock-share-price/square-four-projects-india-ltd/sfpil/526532/,Square Four Projects India Limited,17.38
526544,SGL Resources Ltd,Active,XT,2.00,INE967B01028,,SGLRES,Equity,https://www.bseindia.com/stock-share-price/sgl-resources-ltd/sglres/526544/,SGL RESOURCES LIMITED,71.64
526546,Choksi Laboratories Ltd,Active,XT,10.00,INE493D01013,,CHOKSILA,Equity,https://www.bseindia.com/stock-share-price/choksi-laboratories-ltd/choksila/526546/,Choksi Laboratories Ltd.,85.64
526550,Country Club Hospitality & Holidays Ltd,Active,B,2.00,INE652F01027,,CCHHL,Equity,https://www.bseindia.com/stock-share-price/country-club-hospitality--holidays-ltd/cchhl/526550/,Country Club Hospitality & Holidays Ltd,211.69
526554,Salguti Industries Ltd,Active,X,10.00,INE159C01012,,SALGUTI,Equity,https://www.bseindia.com/stock-share-price/salguti-industries-ltd/salguti/526554/,Salguti Industries Ltd.,23.67
526570,Midwest Gold Ltd,Active,T,10.00,INE519N01014,,MIDWEST,Equity,https://www.bseindia.com/stock-share-price/midwest-gold-ltd/midwest/526570/,Midwest Gold Ltd,4710.93
526574,Enterprise International Ltd,Active,X,10.00,INE439G01019,,ENTRINT,Equity,https://www.bseindia.com/stock-share-price/enterprise-international-ltd/entrint/526574/,Enterprise International Limited,7.03
526582,TPL Plastech Ltd,Active,B,2.00,INE413G01022,,TPLPLASTEH,Equity,https://www.bseindia.com/stock-share-price/tpl-plastech-ltd/tplplasteh/526582/,TPL Plastech Limited,519.89
526588,Photoquip India Ltd,Active,X,10.00,INE813B01016,,PHOTOQUP,Equity,https://www.bseindia.com/stock-share-price/photoquip-india-ltd/photoqup/526588/,Photoquip India Ltd.,7.64
526596,Liberty Shoes Ltd,Active,B,10.00,INE557B01019,,LIBERTSHOE,Equity,https://www.bseindia.com/stock-share-price/liberty-shoes-ltd/libertshoe/526596/,Liberty Shoes Ltd.,438.35
